Tweets,ID,Date,Likes,Retweets,Sentiment
"CNBC-Disney will restructure its media and entertainment divisions, with streaming becoming the most important aspect of the company's business. The change comes as the global coronavirus pandemic has crippled Disney's movie business and lured customers toward streaming options.",1.32E+18,12/10/2020 20:45,3,1,1
Health Organization: 180 countries have joined the effort to fund Corona vaccines,1.32E+18,12/10/2020 20:45,2,0,2
Al Marri: The UAE dealt professionally with the “Corona” crisis,1.32E+18,12/10/2020 22:21,0,0,2
Massacre due to Corona... 2.5 million animals executed in Denmark,1.32E+18,12/10/2020 22:18,0,0,0
Abdullah Al Marri: The UAE faced “Corona” with professionalism and innovative initiatives,1.32E+18,12/10/2020 23:21,1,0,2
"Your efforts are blessed, Doctor. I reward you greatly for your generosity and loyalty during your work, especially (the Corona file).",1.32E+18,12/10/2020 23:13,0,0,2
Mohammed bin Zayed and Putin discuss the situation in the Caucasus and “Corona”,1.32E+18,12/10/2020 22:33,0,0,1
Trump feels strong in his first election rally after recovering from Corona,1.32E+18,13/10/2020 0:59,0,0,2
Russia records a new jump in Corona infections,1.32E+18,13/10/2020 10:16,0,0,0
"°° Abu Dhabi Ports, in cooperation with the Emirates Red Crescent Authority, launches the “My School Bag” initiative to distribute (500) school bags to support children of needy families and bring joy and happiness to their hearts. .",1.32E+18,13/10/2020 10:05,4,0,2
Oxford Nanopore Technologies has made international headlines for using its DNA/RNA sequencing technology and its LamPORE COVID-19 test to enable widespread testing for the coronavirus.,1.32E+18,13/10/2020 10:03,0,0,2
The French government is discussing additional measures to combat Corona,1.32E+18,13/10/2020 9:44,0,0,1
"Corona hits hard in France... 776 thousand infections and 32,703 deaths",1.32E+18,13/10/2020 9:12,2,1,0
Trump after recovering from Corona... I will accept everyone,1.32E+18,13/10/2020 9:12,1,0,1
“Dubai Municipality” violates 8 new institutions that violated Corona procedures,1.32E+18,13/10/2020 9:12,1,1,1
English language teachers meet on Zoom to discuss the teaching content of the curriculum in light of the Corona pandemic,1.32E+18,13/10/2020 8:40,8,0,1
A parliamentary committee discusses the effects of “Corona” measures on family cohesion,1.32E+18,13/10/2020 8:39,0,0,1
May God take Corona,1.32E+18,13/10/2020 8:37,0,0,1
Al Shamsi: The UAE has proven professionalism in its dealings with Corona,1.32E+18,13/10/2020 8:28,0,0,2
Italy tightens its measures to combat the spread of the Corona virus,1.32E+18,13/10/2020 8:09,0,0,1
"Britain: Corona infections reach 620,458 cases, and 43,000 deaths",1.32E+18,13/10/2020 8:09,0,0,0
Corona infections in India rise to 7.18 million,1.32E+18,13/10/2020 8:09,0,0,0
The United States records more than 46 thousand cases and 494 new deaths from “Corona”,1.32E+18,13/10/2020 8:01,0,0,0
"India records 55,342 infections and 706 new deaths from “Corona”",1.32E+18,13/10/2020 8:01,0,0,0
"China records 13 new cases of “Corona”, including 6 local cases, for the first time in about two months",1.32E+18,13/10/2020 8:01,0,0,1
"°° . ~ Be a part of providing a school bag for a student, you are their hope for a better future:",1.32E+18,13/10/2020 7:55,4,4,2
“Johnson & Johnson” suspends Corona vaccine trials due to an unexplained illness in one of the participants,1.32E+18,13/10/2020 7:26,2,0,0
Corona infections around the world exceed 37.8 million,1.32E+18,13/10/2020 6:56,0,0,0
Obaid Al Shamsi: The UAE is a global model in dealing with the Corona pandemic,1.32E+18,13/10/2020 6:50,1,0,2
Al Shamsi: The UAE is an effective global model in dealing with the “Covid-19” pandemic.,1.32E+18,13/10/2020 6:26,4,0,2
The start of the third phase of clinical trials for V is another step that confirms confidence in the UAE health sector and enhances its efforts to find global solutions to the challenges posed by the pandemic.,1.32E+18,13/10/2020 6:20,8,0,2
"Since the day I knew it, Abu Dhabi sleeps early without Corona",1.32E+18,13/10/2020 6:08,0,0,1
"ZURICH (Reuters) - Emoni Therapeutics shareholders backed Nestle's $2 billion bid for full ownership of the first U.S.-approved peanut allergy treatment, which has struggled with a slow launch due to the Covid-19 pandemic.",1.32E+18,13/10/2020 6:01,5,0,1
"After the situation got out of control, Germany redeployed 15,000 soldiers to confront Corona",1.32E+18,13/10/2020 5:51,0,1,0
Chief Scientist of the World Health Organization: More than 180 countries are funding Corona vaccines,1.32E+18,13/10/2020 5:51,0,0,2
The number of Coronavirus infections in India has risen to 7.18 million,1.32E+18,13/10/2020 5:51,0,0,0
Holy Rock,1.32E+18,13/10/2020 5:22,1,0,1
South Korea records 102 new cases of Coronavirus,1.32E+18,13/10/2020 3:47,2,0,0
Trump in the first election rally after Corona: I feel “strong”,1.32E+18,13/10/2020 3:47,1,0,2
The Czech government closes all restaurants and bars to limit the spread of Corona,1.32E+18,13/10/2020 3:47,0,0,0
Johnson & Johnson suspends trials of the Corona vaccine,1.32E+18,13/10/2020 2:44,0,0,1
"UAE: 1,315 new cases of Coronavirus and 1,452 recoveries",1.32E+18,13/10/2020 11:21,0,0,2
My colleagues in Belgium say that the second wave of Corona is much more difficult than the first,1.32E+18,13/10/2020 11:14,1,0,0
"Health conducts 96,989 tests as part of its plans to expand the scope of tests and reveals 1,315 new infections with the emerging Coronavirus, 1,452 recoveries and two deaths during the past 24 hours.",1.32E+18,13/10/2020 12:17,0,0,1
Infographic: Long-term effects of the Coronavirus on the body,1.32E+18,13/10/2020 12:16,0,0,1
Ventilation with currents protects you from Corona,1.32E+18,13/10/2020 12:16,0,0,1
Cloth masks are the best in protecting against “Corona”...but under this condition,1.32E+18,13/10/2020 12:04,0,0,1
"Oh dog, we are done with you, then you are the first person to get Corona",1.32E+18,13/10/2020 11:53,0,0,1
"The distance learning project imposed by the Corona pandemic on governments and thus on students, whether in schools or universities, is useless, and the next two years will prove the failure of distance education, but the ministries of education confirm its success, even though most students and parents know that it is useless in almost all Arab countries.",1.32E+18,13/10/2020 11:49,2,0,0
Infection with the Corona virus in open places is rare,1.32E+18,13/10/2020 11:37,1,1,2
"The Ministry of Health conducts 96,989 tests as part of its plans to expand the scope of tests and reveals 1,315 new infections with the emerging Coronavirus, 1,452 recoveries, and two deaths within 24 hours...",1.32E+18,13/10/2020 11:35,0,0,1
"“Health”: 1,315 new cases of Coronavirus",1.32E+18,13/10/2020 11:35,0,0,0
Complications in children after recovering from Corona baffle doctors,1.32E+18,13/10/2020 13:14,1,2,0
Corona leaves long-term effects on pregnant women,1.32E+18,13/10/2020 13:14,1,1,0
The Netherlands records a record number of Corona infections,1.32E+18,13/10/2020 13:07,0,0,0
Jordanian Health takes a new decision regarding the process of burying the Corona dead,1.32E+18,13/10/2020 13:07,0,0,1
Abdullah Al Hamed: The crisis the world is facing as a result of the “Corona” pandemic requires a serious pause to confront the epidemic.,1.32E+18,13/10/2020 12:59,0,0,0
There is no evidence that babies catch the coronavirus in the womb,1.32E+18,13/10/2020 12:59,0,0,1
Germany: The head of domestic intelligence was infected with the Corona virus,1.32E+18,13/10/2020 12:34,0,0,0
The head of German intelligence was infected with the Corona virus,1.32E+18,13/10/2020 12:34,0,0,0
WHO No second wave,1.32E+18,13/10/2020 12:27,1,0,2
"5. After receiving these conditions, she sent a letter of thanks, appreciation, and gratitude to the leader, thanking him for the tremendous efforts he made to protect his country from any infection. Frankly, I salute him. A man in a time when men are rare.",1.32E+18,13/10/2020 14:21,0,0,2
4. The third condition: The Military Intelligence Service will interrogate all members of the delegation to ensure that they are not members of any intelligence agency affiliated with any country. Whoever is proven to be an agent of any intelligence agency will be executed at the border immediately.,1.32E+18,13/10/2020 14:21,0,0,0
"3. -The first condition: You must pay an amount determined by a government in exchange for obtaining entry visas. The second condition: The North Korean Ministry of Health will examine all members of the organization’s delegation to ensure that they are free of infection, and those who prove infected with the virus will be executed immediately at the border.",1.32E+18,13/10/2020 14:21,0,0,0
"2. Two days later, I sent a letter of thanks and congratulations and asked him personally to kindly agree to send a delegation of experts and doctors to ensure that the country was free of a pandemic. He agreed immediately, but under 3 conditions...",1.32E+18,13/10/2020 14:21,0,0,2
1. A leader who has no solution... He announced three days ago in the military parade of his country's armed forces that North Korea is completely free of the virus. He thanked his people and the medical sector in his country for their efforts to keep the country free of the pandemic.,1.32E+18,13/10/2020 14:21,1,0,2
Kuwait records 8 new deaths from the Corona virus,1.32E+18,13/10/2020 13:46,0,0,0
"Canada: Corona infections reach 185,000",1.32E+18,13/10/2020 13:46,0,0,0
Confirmation of the infection of 18 members of the Tunisian Parliament with the Corona virus,1.32E+18,13/10/2020 13:35,0,0,0
Cristiano Jah Corona,1.32E+18,13/10/2020 15:19,0,0,1
Swine flu or Corona...which is more dangerous?,1.32E+18,13/10/2020 15:11,0,1,1
My infection with the Corona virus has been confirmed. Thank God for his destiny and destiny... We ask God for health and wellness.,1.32E+18,13/10/2020 15:04,0,0,2
Hahahaha Corona has played a trick on us,1.32E+18,13/10/2020 14:59,1,0,1
:{The Portuguese Football Federation announces a virus infection,1.32E+18,13/10/2020 14:52,0,0,0
"Ronaldo, Corona",1.32E+18,13/10/2020 14:38,0,0,1
"If the Don is infected with Corona, it means Rabiot as well, you almost missed it",1.32E+18,13/10/2020 14:34,1,0,1
Abdullah Al Hamed: The Corona crisis requires a serious stance from the countries of the world,1.32E+18,13/10/2020 14:32,0,0,0
| The Portuguese Football Federation announced that the player was infected with the virus.,1.32E+18,13/10/2020 14:30,2,1,0
Mexico: Corona infections reach 821 thousand,1.32E+18,13/10/2020 14:27,0,0,0
"Iraq: 3,921 new cases of Coronavirus",1.32E+18,13/10/2020 14:27,0,0,0
An increase in Corona infections in Saudi Arabia and 19 deaths recorded,1.32E+18,13/10/2020 14:27,0,1,0
Trump rejects Fauci's predictions about Corona,1.32E+18,13/10/2020 16:18,2,0,1
"Before you fear that the player will suffer an injury during FIFA week, now the worry increases and you fear that Corona will strike.",1.32E+18,13/10/2020 16:10,0,0,0
"CNN: Kirill Dmitriev, head of the Russian Investment Fund, explains why Russia chose the UAE to complete its clinical trials and develop the “Sputnik V” vaccine against the Corona virus. To watch:",1.32E+18,13/10/2020 16:09,3,0,1
Saudi Arabia records 474 new cases of “Corona” and 19 deaths,1.32E+18,13/10/2020 15:58,0,0,0
Kuwait records 844 new cases of “Corona” and 8 deaths,1.32E+18,13/10/2020 15:58,0,0,0
"107,213 total cases of “Corona” infections in the Sultanate of Oman",1.32E+18,13/10/2020 15:58,0,0,0
Media briefing by the UAE government and the latest developments in “Corona”,1.32E+18,13/10/2020 15:32,0,0,1
The danger of the Coronavirus to kidney patients,1.32E+18,13/10/2020 15:30,0,0,0
The Director General of “Emergencies and Crises” receives the first dose of the Corona vaccine,1.32E+18,13/10/2020 16:52,0,0,2
"Corona is a player among them, there is no money",1.32E+18,13/10/2020 18:09,0,0,1
Abu Dhabi Police: 5 factors that helped the success of the “Emirati strategy” in confronting “Corona”,1.32E+18,13/10/2020 18:08,2,0,2
"My predecessor, may God have mercy on her, died while she was fighting cancer. She had not left her house for months. When my predecessor’s children came to get a report and death certificate, they discovered that the workers had listed the cause of death as Corona, and when a quarrel arose between the two parties, they changed the report and listed the real cause of death as having occurred in Jordan.",1.32E+18,13/10/2020 17:54,0,0,0
The Director General of “Emergencies and Crises” receives the first dose of the vaccine against Corona,1.32E+18,13/10/2020 17:43,1,1,2
"Today, His Excellency Sheikh Dr. Saeed bin Tahnoun Al Nahyan visited the national “drive-thru” testing center for the emerging coronavirus “Covid-19” in the Hili area in Al Ain, which is managed by the external therapeutic services of SEHA.",1.32E+18,13/10/2020 19:09,7,2,1
